FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
17/08/2012;1111X;SANTANDER;CANTABRIA;52;22.0;0.0;19.4;Varias;24.7;14:40;28;2.5;7.2;11:20;13.4;1007.3;22;1004.9;5
18/08/2012;1111X;SANTANDER;CANTABRIA;52;21.8;0.0;20.1;3:40;23.6;Varias;28;3.1;7.2;10:40;10.5;1009.7;23;1006.4;1
19/08/2012;1111X;SANTANDER;CANTABRIA;52;21.6;0.0;19.4;5:20;23.8;13:10;99;2.2;5.8;Varias;10.3;1014.1;21;1008.1;3
20/08/2012;1111X;SANTANDER;CANTABRIA;52;21.8;0.0;19.2;2:10;24.5;12:30;4;3.1;6.1;12:30;3.9;1015.3;9;1013.4;1
21/08/2012;1111X;SANTANDER;CANTABRIA;52;21.5;0.0;19.5;5:20;23.5;14:50;34;1.9;5.3;13:50;6.8;1015.5;21;1011.9;Varias
22/08/2012;1111X;SANTANDER;CANTABRIA;52;21.0;0.0;19.1;3:10;22.9;14:40;8;6.1;12.5;8:10;0.0;1014.8;0;1011.4;24
23/08/2012;1111X;SANTANDER;CANTABRIA;52;20.5;0.2;18.5;3:00;22.5;13:20;6;1.9;6.4;0:00;2.5;1011.4;0;1005.8;24
24/08/2012;1111X;SANTANDER;CANTABRIA;52;22.4;1.0;18.8;23:30;25.9;15:10;31;2.2;10.6;21:00;7.0;1007.3;23;1002.7;16
25/08/2012;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;17.5;3:10;21.4;13:20;30;6.9;13.6;12:10;5.2;1016.6;24;1007.2;0
26/08/2012;1111X;SANTANDER;CANTABRIA;52;20.0;0.0;16.6;5:50;23.5;14:50;8;6.1;13.3;17:00;12.7;1016.8;9;1012.2;24
27/08/2012;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;15.9;4:40;22.6;12:30;26;3.9;11.4;10:20;9.1;1012.2;0;1007.4;7
28/08/2012;1111X;SANTANDER;CANTABRIA;52;20.6;1.4;17.3;5:50;23.9;11:00;99;2.8;6.4;Varias;6.6;1013.5;21;1009.9;1
29/08/2012;1111X;SANTANDER;CANTABRIA;52;18.7;8.0;17.3;23:30;20.1;0:00;36;2.8;9.2;7:40;0.1;1016.3;22;1011.7;6
30/08/2012;1111X;SANTANDER;CANTABRIA;52;18.2;2.4;15.6;7:20;20.8;14:10;34;5.3;11.1;15:00;5.7;1023.2;21;1015.7;1
31/08/2012;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;16.0;23:59;19.9;10:40;1;5.0;9.7;11:20;11.0;1024.1;12;1022.8;4
01/09/2012;1111X;SANTANDER;CANTABRIA;52;17.8;0.0;14.6;5:40;20.9;12:50;5;4.4;8.6;15:30;11.3;1022.9;0;1020.2;16
02/09/2012;1111X;SANTANDER;CANTABRIA;52;17.8;0.0;14.3;5:40;21.3;14:40;1;3.6;6.7;13:50;9.5;1021.2;11;1019.5;4
03/09/2012;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;17.2;5:10;21.1;13:40;2;3.3;7.8;12:30;7.7;1020.6;0;1017.5;18
04/09/2012;1111X;SANTANDER;CANTABRIA;52;19.2;0.2;17.3;6:00;21.1;15:20;5;3.3;7.2;21:50;5.5;1017.8;0;1014.5;18
05/09/2012;1111X;SANTANDER;CANTABRIA;52;20.4;0.0;18.1;3:40;22.6;15:10;32;2.8;4.7;14:00;8.3;1015.5;21;1013.6;Varias
06/09/2012;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;17.1;5:50;25.3;11:10;99;5.0;10.3;Varias;11.8;1015.6;10;1013.7;17
07/09/2012;1111X;SANTANDER;CANTABRIA;52;21.0;0.0;17.4;4:40;24.7;14:00;6;3.3;6.4;12:40;12.1;1014.2;0;1012.3;16
08/09/2012;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;19.0;6:10;23.3;15:40;26;2.2;6.9;22:00;11.8;1012.7;0;1010.2;16
09/09/2012;1111X;SANTANDER;CANTABRIA;52;20.6;2.0;19.2;0:00;21.9;11:40;99;2.8;5.3;Varias;1.8;1011.3;20;1009.4;3
10/09/2012;1111X;SANTANDER;CANTABRIA;52;21.8;0.0;18.6;Varias;25.1;13:30;7;4.4;9.7;13:20;8.6;1010.3;0;1007.5;16
11/09/2012;1111X;SANTANDER;CANTABRIA;52;21.0;4.2;19.0;3:50;23.0;13:20;33;3.1;8.6;Varias;6.1;1015.0;22;1009.7;2
12/09/2012;1111X;SANTANDER;CANTABRIA;52;18.2;3.2;16.7;12:30;19.6;1:10;32;3.9;13.9;23:59;0.0;1017.1;22;1013.6;4
13/09/2012;1111X;SANTANDER;CANTABRIA;52;18.4;0.0;16.5;3:50;20.3;13:00;30;6.7;15.3;7:00;6.6;1017.6;20;1014.7;5
14/09/2012;1111X;SANTANDER;CANTABRIA;52;18.4;0.0;15.6;6:20;21.1;10:50;99;3.3;6.7;Varias;11.3;1017.1;0;1014.1;18
15/09/2012;1111X;SANTANDER;CANTABRIA;52;18.2;0.0;13.7;5:20;22.6;11:20;9;6.7;13.1;11:40;12.0;1014.6;0;1008.4;Varias
16/09/2012;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;15.4;5:50;23.0;15:00;4;2.8;6.4;11:40;10.1;1008.9;22;1006.3;13
17/09/2012;1111X;SANTANDER;CANTABRIA;52;18.9;0.0;16.3;Varias;21.5;9:30;5;3.9;8.1;Varias;6.6;1010.2;20;1007.7;Varias
18/09/2012;1111X;SANTANDER;CANTABRIA;52;18.2;11.8;16.1;23:30;20.4;11:30;34;2.8;11.1;23:20;4.5;1014.1;24;1009.0;4
19/09/2012;1111X;SANTANDER;CANTABRIA;52;17.8;0.2;14.3;22:00;21.3;13:10;6;6.1;12.8;1:50;6.2;1016.2;10;1013.8;3
20/09/2012;1111X;SANTANDER;CANTABRIA;52;17.9;0.6;13.7;5:20;22.1;13:50;99;5.3;11.7;Varias;11.4;1013.9;0;1004.9;24
21/09/2012;1111X;SANTANDER;CANTABRIA;52;20.0;0.0;18.0;23:59;22.0;13:50;26;4.2;11.4;10:00;10.4;1009.7;21;1004.3;Varias
22/09/2012;1111X;SANTANDER;CANTABRIA;52;21.1;0.0;17.3;5:40;24.9;23:59;9;4.7;10.3;15:40;10.1;1009.0;0;998.8;24
23/09/2012;1111X;SANTANDER;CANTABRIA;52;23.6;3.0;17.9;23:59;29.3;12:00;22;6.7;19.7;14:10;3.1;999.0;0;992.2;19
24/09/2012;1111X;SANTANDER;CANTABRIA;52;18.7;0.0;15.9;22:40;21.5;11:20;26;5.0;25.0;1:20;8.7;1006.6;10;998.1;0
25/09/2012;1111X;SANTANDER;CANTABRIA;52;15.8;8.4;13.0;18:50;18.6;11:40;32;4.7;17.2;14:40;0.7;998.5;0;993.8;22
26/09/2012;1111X;SANTANDER;CANTABRIA;52;16.2;1.0;12.7;6:30;19.7;13:20;30;6.7;15.8;15:40;4.9;1005.5;24;994.0;Varias
27/09/2012;1111X;SANTANDER;CANTABRIA;52;16.5;0.0;14.5;23:30;18.5;10:30;21;3.3;8.1;2:40;10.3;1011.6;21;1005.4;1
28/09/2012;1111X;SANTANDER;CANTABRIA;52;16.3;0.0;13.4;2:10;19.2;11:50;8;4.2;10.0;15:50;0.0;1011.1;23;1009.1;16
29/09/2012;1111X;SANTANDER;CANTABRIA;52;16.9;8.8;14.8;14:10;19.0;11:00;3;7.8;13.1;4:20;2.9;1016.7;22;1010.1;3
30/09/2012;1111X;SANTANDER;CANTABRIA;52;16.0;0.0;13.4;23:30;18.5;14:40;1;2.5;8.3;0:20;4.8;1016.5;1;1014.6;24
01/10/2012;1111X;SANTANDER;CANTABRIA;52;15.1;0.0;11.7;5:40;18.5;13:30;99;2.2;4.7;Varias;11.3;1015.7;Varias;1013.4;Varias
02/10/2012;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;14.3;5:20;20.2;10:10;19;3.1;5.8;5:20;9.5;1015.4;0;1014.1;16
03/10/2012;1111X;SANTANDER;CANTABRIA;52;17.8;0.0;16.4;23:30;19.3;13:00;20;1.9;4.4;1:10;1.0;1014.2;0;1011.1;24
04/10/2012;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;14.4;6:40;23.9;13:50;8;3.1;6.7;15:30;10.8;1011.7;Varias;1009.5;16
05/10/2012;1111X;SANTANDER;CANTABRIA;52;19.1;0.0;14.0;6:20;24.2;12:40;12;3.3;7.8;17:40;11.1;1009.7;0;1006.9;Varias
06/10/2012;1111X;SANTANDER;CANTABRIA;52;20.6;0.2;17.6;6:00;23.5;4:40;20;3.3;9.7;4:40;0.3;1012.1;Varias;1007.2;5
07/10/2012;1111X;SANTANDER;CANTABRIA;52;22.4;0.0;19.5;23:40;25.4;13:00;9;4.7;11.9;18:30;7.6;1014.9;10;1011.2;24
08/10/2012;1111X;SANTANDER;CANTABRIA;52;21.4;0.0;18.8;3:50;24.0;10:30;26;2.8;12.2;11:50;6.3;1013.0;21;1008.8;4
09/10/2012;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;17.9;6:20;24.4;10:40;9;3.3;8.3;14:00;5.7;1012.3;0;1008.5;16
10/10/2012;1111X;SANTANDER;CANTABRIA;52;19.5;3.6;17.7;5:30;21.3;12:40;8;1.4;6.1;14:10;0.3;1010.0;0;1003.5;24
11/10/2012;1111X;SANTANDER;CANTABRIA;52;17.4;5.2;14.5;23:59;20.2;13:10;28;4.4;12.8;20:50;2.7;1009.4;24;1002.5;6
12/10/2012;1111X;SANTANDER;CANTABRIA;52;15.0;4.2;13.1;9:40;16.9;13:00;32;1.4;13.3;2:10;0.5;1014.0;10;1009.3;0
13/10/2012;1111X;SANTANDER;CANTABRIA;52;15.3;2.8;12.8;6:40;17.8;12:20;99;2.8;7.5;Varias;7.1;1011.2;0;1003.7;24
14/10/2012;1111X;SANTANDER;CANTABRIA;52;14.5;24.8;11.9;20:10;17.1;8:40;29;7.8;19.7;9:50;0.2;1004.2;24;997.4;7
15/10/2012;1111X;SANTANDER;CANTABRIA;52;14.2;4.6;11.3;7:10;17.2;14:20;33;3.6;10.8;2:40;5.7;1008.6;10;1004.2;0
16/10/2012;1111X;SANTANDER;CANTABRIA;52;17.4;0.4;13.8;0:20;21.1;19:20;99;6.4;17.5;Varias;4.1;1005.4;6;997.2;19
17/10/2012;1111X;SANTANDER;CANTABRIA;52;17.6;12.4;14.9;23:30;20.3;14:40;22;6.9;20.6;15:20;2.1;999.1;9;993.3;13
18/10/2012;1111X;SANTANDER;CANTABRIA;52;13.2;66.8;11.2;19:50;15.1;0:00;34;2.2;12.2;0:50;0.0;999.3;22;997.0;4
19/10/2012;1111X;SANTANDER;CANTABRIA;52;12.8;0.6;10.6;7:40;15.1;14:40;28;2.8;11.9;6:10;1.6;1006.6;21;997.7;1
20/10/2012;1111X;SANTANDER;CANTABRIA;52;13.8;2.2;11.8;Varias;15.7;17:00;17;1.7;6.1;21:00;0.7;1007.1;8;1005.6;15
21/10/2012;1111X;SANTANDER;CANTABRIA;52;15.3;0.0;13.2;0:00;17.4;15:00;99;2.8;7.2;Varias;0.2;1008.1;24;1005.2;6
22/10/2012;1111X;SANTANDER;CANTABRIA;52;16.5;0.0;13.6;4:40;19.4;14:50;8;3.3;8.9;16:30;9.9;1012.5;22;1008.1;0
23/10/2012;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;14.1;Varias;20.2;11:50;8;6.1;12.2;13:40;9.7;1013.0;Varias;1007.8;24
24/10/2012;1111X;SANTANDER;CANTABRIA;52;18.8;3.2;13.8;5:10;23.8;12:20;18;3.9;15.3;10:00;4.3;1007.8;0;999.5;Varias
25/10/2012;1111X;SANTANDER;CANTABRIA;52;19.6;0.0;15.3;0:20;24.0;14:00;21;3.6;11.1;3:10;9.4;1001.3;0;994.1;24
26/10/2012;1111X;SANTANDER;CANTABRIA;52;17.1;7.8;15.5;23:20;18.7;0:10;35;5.8;11.4;23:30;0.2;994.9;24;992.6;4
27/10/2012;1111X;SANTANDER;CANTABRIA;52;13.3;3.0;10.1;21:20;16.5;0:40;2;12.8;20.3;6:50;0.3;1013.6;24;994.9;0
28/10/2012;1111X;SANTANDER;CANTABRIA;52;10.0;1.8;7.2;23:40;12.7;14:20;36;4.4;15.0;3:20;2.5;1015.4;11;1011.9;24
29/10/2012;1111X;SANTANDER;CANTABRIA;52;10.0;0.0;6.2;2:00;13.9;13:40;14;1.7;5.8;2:20;9.9;1011.9;0;1000.9;24
30/10/2012;1111X;SANTANDER;CANTABRIA;52;12.5;0.0;8.4;8:00;16.6;12:40;19;3.3;6.7;3:10;8.8;1000.9;0;994.1;24
31/10/2012;1111X;SANTANDER;CANTABRIA;52;12.3;0.0;9.1;Varias;15.5;13:00;18;3.1;12.5;23:59;8.9;994.1;0;987.1;24
01/11/2012;1111X;SANTANDER;CANTABRIA;52;13.6;9.0;12.6;21:20;14.6;6:50;28;8.3;19.7;11:10;0.3;999.2;Varias;986.0;4
02/11/2012;1111X;SANTANDER;CANTABRIA;52;15.4;0.0;11.7;3:20;19.1;11:00;20;2.2;10.8;10:00;9.5;1000.0;12;998.4;8
03/11/2012;1111X;SANTANDER;CANTABRIA;52;15.2;5.0;12.1;Varias;18.2;5:20;19;3.6;10.3;3:30;0.0;1000.1;19;996.1;5
04/11/2012;1111X;SANTANDER;CANTABRIA;52;12.0;3.0;10.3;23:00;13.6;10:30;32;4.2;13.6;8:20;0.0;1002.9;24;997.2;4
05/11/2012;1111X;SANTANDER;CANTABRIA;52;12.9;3.4;10.2;0:50;15.6;11:00;28;7.8;20.0;3:30;8.6;1013.3;24;1002.9;0
06/11/2012;1111X;SANTANDER;CANTABRIA;52;11.6;0.4;9.0;22:40;14.1;11:20;28;5.3;14.4;0:20;5.3;1023.4;23;1013.3;0
07/11/2012;1111X;SANTANDER;CANTABRIA;52;10.0;0.0;6.9;5:00;13.0;14:20;9;7.8;15.8;12:30;7.5;1023.3;0;1012.1;Varias
08/11/2012;1111X;SANTANDER;CANTABRIA;52;14.6;0.0;11.0;0:00;18.1;12:20;27;2.2;10.8;16:10;3.3;1012.1;0;1006.8;14
09/11/2012;1111X;SANTANDER;CANTABRIA;52;14.3;0.0;12.7;2:40;15.9;15:00;27;3.9;8.1;Varias;1.2;1007.4;0;1002.1;24
10/11/2012;1111X;SANTANDER;CANTABRIA;52;11.6;19.6;8.8;23:59;14.4;0:10;30;7.8;18.3;16:50;1.1;1003.3;23;998.9;7
11/11/2012;1111X;SANTANDER;CANTABRIA;52;10.1;6.8;7.5;3:50;12.7;17:30;34;6.1;15.3;7:40;1.3;1017.7;24;1003.0;1
12/11/2012;1111X;SANTANDER;CANTABRIA;52;11.8;2.0;9.1;23:59;14.4;13:40;22;2.8;6.9;4:20;3.3;1021.9;11;1017.5;1
13/11/2012;1111X;SANTANDER;CANTABRIA;52;10.6;0.0;7.7;5:50;13.4;13:00;8;6.9;13.9;16:10;9.3;1021.0;0;1012.0;24
14/11/2012;1111X;SANTANDER;CANTABRIA;52;14.2;0.0;8.8;0:00;19.5;10:50;20;1.9;10.0;9:30;8.7;1012.0;0;1009.9;14
15/11/2012;1111X;SANTANDER;CANTABRIA;52;18.7;0.0;13.6;0:20;23.8;14:50;19;5.3;13.9;6:30;8.7;1010.6;9;1007.3;24
16/11/2012;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;14.2;19:50;20.1;10:30;19;5.6;16.4;3:30;7.8;1007.5;10;1002.0;24
17/11/2012;1111X;SANTANDER;CANTABRIA;52;15.4;5.4;13.4;23:59;17.4;4:20;30;3.6;18.9;23:40;0.4;1002.3;24;999.4;Varias
18/11/2012;1111X;SANTANDER;CANTABRIA;52;11.7;0.8;9.5;23:59;13.9;1:30;32;6.1;17.5;0:30;0.1;1009.9;20;1002.3;0
19/11/2012;1111X;SANTANDER;CANTABRIA;52;11.9;0.0;8.3;5:10;15.5;14:30;14;2.2;5.8;0:20;8.1;1009.2;0;1006.8;23
20/11/2012;1111X;SANTANDER;CANTABRIA;52;15.8;1.0;12.6;4:00;19.1;11:40;19;6.7;18.3;21:20;2.4;1007.1;0;1001.5;21
21/11/2012;1111X;SANTANDER;CANTABRIA;52;13.4;0.0;9.7;23:59;17.0;0:50;26;7.8;21.1;1:20;6.2;1017.4;21;1001.7;0
22/11/2012;1111X;SANTANDER;CANTABRIA;52;10.4;0.0;6.9;7:30;13.8;10:30;26;4.2;11.4;12:40;7.4;1016.7;0;1009.9;24
23/11/2012;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;13.7;0:00;17.9;13:30;20;7.5;17.5;23:10;2.3;1010.1;0;1004.5;24
24/11/2012;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;13.2;23:59;20.8;13:00;19;9.2;26.7;10:00;4.8;1013.6;24;998.1;10
25/11/2012;1111X;SANTANDER;CANTABRIA;52;12.6;0.8;11.4;23:00;13.8;12:30;31;3.6;7.8;0:30;0.0;1013.8;2;1005.9;22
26/11/2012;1111X;SANTANDER;CANTABRIA;52;10.4;8.2;7.6;23:59;13.2;10:40;30;9.2;16.4;14:30;4.5;1007.2;10;1006.0;Varias
27/11/2012;1111X;SANTANDER;CANTABRIA;52;8.0;27.6;6.1;18:50;9.8;15:10;27;5.8;17.2;10:20;0.7;1006.0;0;1001.2;15
28/11/2012;1111X;SANTANDER;CANTABRIA;52;9.8;10.0;7.8;21:10;11.9;12:10;35;11.7;23.3;10:30;0.7;1007.8;24;1000.8;5
29/11/2012;1111X;SANTANDER;CANTABRIA;52;9.4;9.2;7.4;23:59;11.3;10:30;1;7.5;19.2;5:00;2.7;1009.9;9;1003.0;24
30/11/2012;1111X;SANTANDER;CANTABRIA;52;8.6;7.4;6.5;5:10;10.8;13:20;36;3.3;13.6;23:10;2.5;1006.9;Varias;1000.4;5
01/12/2012;1111X;SANTANDER;CANTABRIA;52;7.6;4.4;5.9;5:30;9.3;0:40;1;4.4;16.9;6:40;2.8;1017.1;24;1006.7;0
02/12/2012;1111X;SANTANDER;CANTABRIA;52;9.2;1.0;6.2;4:10;12.1;23:10;28;6.7;15.8;18:10;0.7;1020.1;Varias;1016.9;Varias
03/12/2012;1111X;SANTANDER;CANTABRIA;52;12.0;5.4;10.5;7:40;13.4;14:20;28;5.3;14.7;23:10;7.2;1021.3;8;1013.6;23
04/12/2012;1111X;SANTANDER;CANTABRIA;52;10.7;20.0;9.0;15:40;12.4;2:00;30;12.2;22.5;21:40;0.2;1016.3;11;1011.5;24
05/12/2012;1111X;SANTANDER;CANTABRIA;52;9.4;18.8;7.8;12:40;10.9;11:50;28;9.2;23.6;0:10;1.4;1014.5;22;1009.3;6
06/12/2012;1111X;SANTANDER;CANTABRIA;52;9.8;0.0;6.9;7:30;12.8;12:20;25;2.8;8.9;0:00;8.0;1014.6;0;1006.5;24
07/12/2012;1111X;SANTANDER;CANTABRIA;52;12.0;6.4;10.6;23:59;13.3;4:30;31;8.1;15.8;21:20;0.0;1015.7;24;1005.0;4
08/12/2012;1111X;SANTANDER;CANTABRIA;52;10.5;2.8;8.2;23:59;12.8;12:00;33;5.3;15.8;1:50;2.3;1022.9;22;1015.5;0
09/12/2012;1111X;SANTANDER;CANTABRIA;52;9.3;0.0;6.1;Varias;12.5;12:50;99;3.3;6.7;Varias;7.9;1022.7;0;1017.8;24
10/12/2012;1111X;SANTANDER;CANTABRIA;52;8.6;0.2;5.3;2:00;11.8;12:10;19;2.2;6.4;7:20;5.0;1017.8;0;1015.9;15
11/12/2012;1111X;SANTANDER;CANTABRIA;52;8.2;0.6;5.9;23:30;10.6;13:10;8;6.1;11.1;17:50;2.4;1017.1;11;1012.7;24
12/12/2012;1111X;SANTANDER;CANTABRIA;52;7.8;0.2;3.9;7:30;11.7;15:10;19;3.1;11.4;21:50;2.4;1012.7;0;1001.8;23
13/12/2012;1111X;SANTANDER;CANTABRIA;52;12.4;0.2;9.2;3:40;15.6;Varias;19;7.2;15.0;10:30;0.0;1002.4;Varias;993.3;24
14/12/2012;1111X;SANTANDER;CANTABRIA;52;14.8;12.2;11.5;23:20;18.2;11:10;20;6.9;21.1;5:50;0.1;997.7;24;987.8;9
15/12/2012;1111X;SANTANDER;CANTABRIA;52;14.2;0.0;10.8;8:00;17.7;13:00;21;4.4;10.3;13:00;4.9;1009.4;24;997.7;0
16/12/2012;1111X;SANTANDER;CANTABRIA;52;13.4;1.8;10.8;Varias;15.9;12:00;19;5.0;12.2;8:10;2.9;1011.2;24;1005.2;15
17/12/2012;1111X;SANTANDER;CANTABRIA;52;12.4;1.0;10.7;23:50;14.0;14:00;30;3.6;19.2;9:50;2.4;1016.5;22;1011.1;0
18/12/2012;1111X;SANTANDER;CANTABRIA;52;11.7;1.8;9.3;4:50;14.1;13:00;16;2.8;6.1;19:20;0.6;1016.0;0;1011.6;14
19/12/2012;1111X;SANTANDER;CANTABRIA;52;15.0;1.0;12.3;7:30;17.6;14:00;20;3.9;13.9;23:59;0.9;1011.8;0;1002.3;24
20/12/2012;1111X;SANTANDER;CANTABRIA;52;14.4;0.4;12.2;7:00;16.6;Varias;30;2.8;18.1;4:50;3.6;1010.2;18;1000.9;3
21/12/2012;1111X;SANTANDER;CANTABRIA;52;13.6;0.2;12.0;0:40;15.2;7:30;29;6.1;23.9;8:30;1.7;1016.0;20;1002.0;4
22/12/2012;1111X;SANTANDER;CANTABRIA;52;16.6;0.0;13.1;0:00;20.0;14:50;20;5.0;14.4;22:30;6.8;1015.1;0;1011.4;17
23/12/2012;1111X;SANTANDER;CANTABRIA;52;18.4;0.0;13.1;19:10;23.8;13:20;19;4.7;17.8;23:50;8.1;1012.1;0;1004.4;24
24/12/2012;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;12.0;23:59;19.5;18:30;99;10.8;21.9;Varias;2.2;1004.4;0;998.1;18
25/12/2012;1111X;SANTANDER;CANTABRIA;52;12.8;0.0;11.2;2:30;14.5;13:10;32;4.4;13.9;19:00;3.9;1015.0;24;1003.5;Varias
26/12/2012;1111X;SANTANDER;CANTABRIA;52;12.0;0.0;9.8;7:50;14.2;12:30;28;4.7;13.3;1:10;7.9;1020.3;11;1015.0;0
27/12/2012;1111X;SANTANDER;CANTABRIA;52;14.0;0.0;11.3;0:30;16.6;11:20;26;6.4;15.6;11:50;6.1;1025.9;Varias;1017.9;5
28/12/2012;1111X;SANTANDER;CANTABRIA;52;13.0;0.0;10.1;5:50;15.9;23:59;20;2.8;14.2;23:30;8.3;1025.6;0;1012.1;24
29/12/2012;1111X;SANTANDER;CANTABRIA;52;12.9;0.2;9.8;23:00;16.0;0:10;18;6.4;19.4;5:10;0.9;1019.2;24;1007.0;7
30/12/2012;1111X;SANTANDER;CANTABRIA;52;12.0;0.0;10.0;0:00;14.0;12:30;20;3.6;8.6;21:30;4.1;1024.0;12;1019.2;0
31/12/2012;1111X;SANTANDER;CANTABRIA;52;13.4;2.8;10.6;3:10;16.1;12:40;20;7.8;18.3;16:20;3.8;1020.0;0;1005.2;Varias
01/01/2013;1111X;SANTANDER;CANTABRIA;52;11.6;6.2;10.8;15:20;12.3;6:10;29;8.3;18.1;6:20;0.5;1019.9;24;1008.0;1
02/01/2013;1111X;SANTANDER;CANTABRIA;52;11.0;0.6;9.7;23:59;12.3;12:00;34;5.6;12.8;5:00;1.2;1029.2;24;1019.6;0
03/01/2013;1111X;SANTANDER;CANTABRIA;52;10.9;0.0;8.8;8:00;13.0;11:00;8;6.4;13.9;20:00;8.4;1031.7;Varias;1029.2;0
04/01/2013;1111X;SANTANDER;CANTABRIA;52;11.6;0.0;8.3;8:30;14.8;13:30;11;2.8;8.6;4:40;8.5;1031.7;11;1029.5;24
05/01/2013;1111X;SANTANDER;CANTABRIA;52;9.0;0.0;7.8;5:10;10.3;14:40;12;2.5;6.7;0:10;0.0;1029.9;10;1027.4;24
06/01/2013;1111X;SANTANDER;CANTABRIA;52;10.4;0.0;8.0;8:10;12.8;12:40;12;3.6;7.5;7:10;7.2;1027.4;0;1022.2;24
07/01/2013;1111X;SANTANDER;CANTABRIA;52;8.2;0.0;6.6;8:20;9.9;15:20;99;1.4;5.3;Varias;0.2;1022.2;0;1020.2;16
08/01/2013;1111X;SANTANDER;CANTABRIA;52;10.0;0.0;6.8;Varias;13.3;12:20;9;3.1;5.6;Varias;8.2;1022.5;9;1018.8;24
09/01/2013;1111X;SANTANDER;CANTABRIA;52;9.7;1.4;6.9;7:20;12.5;23:20;20;2.8;6.9;17:40;0.7;1018.8;0;1014.9;14
10/01/2013;1111X;SANTANDER;CANTABRIA;52;11.3;2.8;9.1;20:20;13.5;12:00;31;5.3;14.7;13:50;1.3;1020.1;24;1015.2;2
11/01/2013;1111X;SANTANDER;CANTABRIA;52;9.4;1.0;6.8;7:50;12.1;11:40;20;3.1;8.3;23:50;8.6;1020.1;0;1009.8;24
12/01/2013;1111X;SANTANDER;CANTABRIA;52;9.6;17.2;7.0;21:10;12.2;11:30;27;6.1;19.4;22:50;0.8;1010.5;3;1005.6;22
13/01/2013;1111X;SANTANDER;CANTABRIA;52;8.4;10.8;5.8;8:10;11.1;23:30;6;4.4;18.6;13:30;0.8;1015.1;23;1003.4;13
14/01/2013;1111X;SANTANDER;CANTABRIA;52;9.6;13.2;8.2;6:50;11.1;0:00;33;10.0;21.7;13:00;0.0;1015.9;2;1012.3;24
15/01/2013;1111X;SANTANDER;CANTABRIA;52;10.2;14.4;9.1;1:10;11.4;23:00;27;13.3;23.6;7:50;0.0;1012.4;0;1008.8;24
16/01/2013;1111X;SANTANDER;CANTABRIA;52;10.8;11.2;8.8;5:00;12.9;Varias;32;9.4;21.1;19:40;0.0;1008.8;0;1000.2;Varias
17/01/2013;1111X;SANTANDER;CANTABRIA;52;9.2;8.6;6.5;9:00;11.9;2:20;30;3.6;19.7;1:20;0.0;1010.8;9;1001.2;24
18/01/2013;1111X;SANTANDER;CANTABRIA;52;11.0;13.2;8.6;0:00;13.3;5:00;28;3.6;15.0;3:40;0.0;1001.2;0;981.7;24
19/01/2013;1111X;SANTANDER;CANTABRIA;52;10.3;24.0;7.1;21:30;13.5;10:30;35;12.2;27.8;17:50;0.0;988.4;24;969.6;11
20/01/2013;1111X;SANTANDER;CANTABRIA;52;9.4;12.4;7.4;10:50;11.4;14:40;27;5.8;23.1;23:40;3.2;995.1;11;988.4;0
21/01/2013;1111X;SANTANDER;CANTABRIA;52;7.8;4.0;5.9;7:30;9.6;15:30;26;8.9;23.9;7:30;3.7;1002.8;16;993.0;0
22/01/2013;1111X;SANTANDER;CANTABRIA;52;7.2;9.8;4.5;23:59;9.8;15:00;18;5.8;20.6;2:20;4.1;999.9;24;993.6;6
23/01/2013;1111X;SANTANDER;CANTABRIA;52;7.9;17.2;4.3;0:10;11.5;22:20;27;8.1;22.8;22:30;1.2;1008.2;11;997.5;22
24/01/2013;1111X;SANTANDER;CANTABRIA;52;9.4;7.2;7.4;2:30;11.4;0:40;28;10.0;27.8;5:50;0.8;1011.7;23;998.6;1
25/01/2013;1111X;SANTANDER;CANTABRIA;52;9.8;11.2;6.2;5:50;13.3;23:59;30;3.1;18.6;23:59;0.8;1011.4;0;1004.1;23
26/01/2013;1111X;SANTANDER;CANTABRIA;52;11.0;0.0;8.8;20:50;13.3;0:00;31;6.7;28.3;4:30;7.6;1015.6;13;1004.7;1
27/01/2013;1111X;SANTANDER;CANTABRIA;52;12.0;18.6;8.3;18:40;15.8;5:20;35;4.7;18.6;16:20;0.1;1014.2;24;1004.1;14
